-3,-1.0009,0
-2,-1.0009,0
-1,-1.0009,0
1.30375e-11,-1.0009,0
1,-1.0009,0
2,-1.0009,0
3,-1.0009,0
-4,-2.0009,0
-3,-2.0009,0
-2,-2.0009,0
-1,-2.0009,0
2.88349e-13,-2.0009,0
1,-2.0009,0
2,-2.0009,0
3,-2.0009,0
-4,-3.0009,0
-3,-3.0009,0
-2,-3.0009,0
-1,-3.0009,0
3.10458e-14,-3.0009,0
1,-3.0009,0
2,-3.0009,0
3,-3.0009,0
-4,4,0
-3,3.9989,0
-2,3.9989,0
-1,3.9989,0
-1.39226e-09,3.9989,0
1,3.9989,0
2,3.9989,0
3,4,0
-4,2.99892,0
-3.00001,2.99891,0
-2,2.9989,0
-1,2.9989,0
1.47542e-07,2.9989,0
1,2.9989,0
2.00001,2.99891,0
3,2.99892,0
-4,1.99893,0
-3,1.9989,0
-2,1.9989,0
-1,1.9989,0
8.64263e-10,1.9989,0
1,1.9989,0
2,1.9989,0
3,1.99893,0
-4,0.998901,0
-3,0.9989,0
-2,0.9989,0
-1,0.9989,0
2.53562e-09,0.9989,0
1,0.9989,0
2,0.9989,0
3,0.998901,0
-4,-0.00109951,0
-3,-0.00109993,0
-2,-0.00109993,0
-1,-0.00109994,0
2.10705e-11,-0.00109994,0
1,-0.00109993,0
2,-0.00109993,0
3,-0.00109951,0
-4,-1.0011,0
-3,-1.0011,0
-2,-1.0011,0
-1,-1.0011,0
2.81861e-11,-1.0011,0
1,-1.0011,0
2,-1.0011,0
3,-1.0011,0
-4,-2.0011,0
-3,-2.0011,0
-2,-2.0011,0
-1,-2.0011,0
5.64278e-13,-2.0011,0
1,-2.0011,0
2,-2.0011,0
3,-2.0011,0
-4,-3.0011,0
-3,-3.0011,0
-2,-3.0011,0
-1,-3.0011,0
9.28843e-14,-3.0011,0
1,-3.0011,0
2,-3.0011,0
3,-3.0011,0
-4,4,0
-3,3.99868,0
-2,3.99868,0
-1,3.99868,0
-2.36089e-09,3.99868,0
1,3.99868,0
2,3.99868,0
3,4,0
-4,2.99871,0
-3.00001,2.99869,0
-2,2.99868,0
-1,2.99868,0
2.19182e-07,2.99868,0
1,2.99868,0
2.00001,2.99869,0
3,2.99871,0
-4,1.99872,0
-3,1.99868,0
-2,1.99868,0
-1,1.99868,0
1.48728e-09,1.99868,0
1,1.99868,0
2,1.99868,0
3,1.99872,0
-4,0.998681,0
-3,0.998681,0
-2,0.99868,0
-1,0.99868,0
4.28256e-09,0.99868,0
1,0.99868,0
2,0.998681,0
3,0.998681,0
-4,-0.00131927,0
-3,-0.0013199,0
-2,-0.00131991,0
-1,-0.00131992,0
4.25562e-11,-0.00131992,0
1,-0.00131991,0
2,-0.0013199,0
3,-0.00131927,0
-4,-1.00132,0
-3,-1.00132,0
-2,-1.00132,0
-1,-1.00132,0
5.54717e-11,-1.00132,0
1,-1.00132,0
2,-1.00132,0
3,-1.00132,0
-4,-2.00132,0
-3,-2.00132,0
-2,-2.00132,0
-1,-2.00132,0
1.06662e-12,-2.00132,0
1,-2.00132,0
2,-2.00132,0
3,-2.00132,0
-4,-3.00132,0
-3,-3.00132,0
-2,-3.00132,0
-1,-3.00132,0
2.94681e-13,-3.00132,0
1,-3.00132,0
2,-3.00132,0
3,-3.00132,0
-4,4,0
-3,3.99844,0
-2,3.99844,0
-1,3.99844,0
-3.79374e-09,3.99844,0
1,3.99844,0
2,3.99844,0
3,4,0
-4,2.99848,0
-3.00002,2.99846,0
-2,2.99844,0
-1,2.99844,0
3.1339e-07,2.99844,0
1,2.99844,0
2.00002,2.99846,0
3,2.99848,0
-4,1.99849,0
-3,1.99844,0
-2,1.99844,0
-1,1.99844,0
2.4258e-09,1.99844,0
1,1.99844,0
2,1.99844,0
3,1.99849,0
-4,0.998442,0
-3,0.998441,0
-2,0.99844,0
-1,0.99844,0
6.85662e-09,0.99844,0
1,0.99844,0
2,0.998441,0
3,0.998442,0
-4,-0.00155896,0
-3,-0.00155987,0
-2,-0.00155988,0
-1,-0.00155989,0
7.94504e-11,-0.00155989,0
1,-0.00155988,0
2,-0.00155987,0
3,-0.00155896,0
-4,-1.00156,0
-3,-1.00156,0
-2,-1.00156,0
-1,-1.00156,0
1.01423e-10,-1.00156,0
1,-1.00156,0
2,-1.00156,0
3,-1.00156,0
-4,-2.00156,0
-3,-2.00156,0
-2,-2.00156,0
-1,-2.00156,0
1.95522e-12,-2.00156,0
1,-2.00156,0
2,-2.00156,0
3,-2.00156,0
-4,-3.00156,0
-3,-3.00156,0
-2,-3.00156,0
-1,-3.00156,0
7.64072e-13,-3.00156,0
1,-3.00156,0
2,-3.00156,0
3,-3.00156,0
-4,4,0
-3,3.99818,0
-2,3.99818,0
-1,3.99818,0
-5.83997e-09,3.99818,0
1,3.99818,0
2,3.99818,0
3,4,0
-4,2.99823,0
-3.00002,2.9982,0
-2,2.99818,0
-1,2.99818,0
4.34172e-07,2.99818,0
1,2.99818,0
2.00002,2.9982,0
3,2.99823,0
-4,1.99824,0
-3,1.99818,0
-2,1.99818,0
-1,1.99818,0
3.78195e-09,1.99818,0
1,1.99818,0
2,1.99818,0
3,1.99824,0
-4,0.998182,0
-3,0.998181,0
-2,0.99818,0
-1,0.99818,0
1.05137e-08,0.99818,0
1,0.99818,0
2,0.998181,0
3,0.998182,0
-4,-0.00181856,0
-3,-0.00181982,0
-2,-0.00181985,0
-1,-0.00181986,0
1.39366e-10,-0.00181986,0
1,-0.00181985,0
2,-0.00181982,0
3,-0.00181856,0
-4,-1.00182,0
-3,-1.00182,0
-2,-1.00182,0
-1,-1.00182,0
1.74952e-10,-1.00182,0
1,-1.00182,0
2,-1.00182,0
3,-1.00182,0
-4,-2.00182,0
-3,-2.00182,0
-2,-2.00182,0
-1,-2.00182,0
3.5037e-12,-2.00182,0
1,-2.00182,0
2,-2.00182,0
3,-2.00182,0
-4,-3.00182,0
-3,-3.00182,0
-2,-3.00182,0
-1,-3.00182,0
1.66629e-12,-3.00182,0
1,-3.00182,0
2,-3.00182,0
3,-3.00182,0
-4,4,0
-3,3.9979,0
-2,3.9979,0
-1,3.9979,0
-8.69619e-09,3.9979,0
1,3.9979,0
2,3.9979,0
3,4,0
-4,2.99796,0
-3.00002,2.99793,0
-2,2.9979,0
-1,2.9979,0
5.85854e-07,2.9979,0
1,2.9979,0
2.00002,2.99793,0
3,2.99796,0
-4,1.99797,0
-3,1.9979,0
-2,1.9979,0
-1,1.9979,0
5.73351e-09,1.9979,0
1,1.9979,0
2,1.9979,0
3,1.99797,0
-4,0.997903,0
-3,0.997901,0
-2,0.9979,0
-1,0.9979,0
1.55458e-08,0.9979,0
1,0.9979,0
2,0.997901,0
3,0.997903,0
-4,-0.00209805,0
-3,-0.00209977,0
-2,-0.0020998,0
-1,-0.00209982,0
2.32468e-10,-0.00209982,0
1,-0.0020998,0
2,-0.00209977,0
3,-0.00209805,0
-4,-1.0021,0
-3,-1.0021,0
-2,-1.0021,0
-1,-1.0021,0
2.8742e-10,-1.0021,0
1,-1.0021,0
2,-1.0021,0
3,-1.0021,0
-4,-2.0021,0
-3,-2.0021,0
-2,-2.0021,0
-1,-2.0021,0
6.12008e-12,-2.0021,0
1,-2.0021,0
2,-2.0021,0
3,-2.0021,0
-4,-3.0021,0
-3,-3.0021,0
-2,-3.0021,0
-1,-3.0021,0
3.32926e-12,-3.0021,0
1,-3.0021,0
2,-3.0021,0
3,-3.0021,0
-4,4,0
-3,3.9976,0
-2,3.9976,0
-1,3.9976,0
-1.25786e-08,3.9976,0
1,3.9976,0
2,3.9976,0
3,4,0
-4,2.99768,0
-3.00003,2.99763,0
-2,2.9976,0
-1,2.9976,0
7.72844e-07,2.9976,0
1,2.9976,0
2.00003,2.99763,0
3,2.99768,0
-4,1.99769,0
-3,1.9976,0
-2,1.9976,0
-1,1.9976,0
8.47946e-09,1.9976,0
1,1.9976,0
2,1.9976,0
3,1.99769,0
-4,0.997604,0
-3,0.997602,0
-2,0.9976,0
-1,0.9976,0
2.23591e-08,0.9976,0
1,0.9976,0
2,0.997602,0
3,0.997604,0
-4,-0.00239742,0
-3,-0.0023997,0
-2,-0.00239975,0
-1,-0.00239978,0
3.77126e-10,-0.00239978,0
1,-0.00239975,0
2,-0.0023997,0
3,-0.00239742,0
-4,-1.0024,0
-3,-1.0024,0
-2,-1.0024,0
-1,-1.0024,0
4.53267e-10,-1.0024,0
1,-1.0024,0
2,-1.0024,0
3,-1.0024,0
-4,-2.0024,0
-3,-2.0024,0
-2,-2.0024,0
-1,-2.0024,0
1.03123e-11,-2.0024,0
1,-2.0024,0
2,-2.0024,0
3,-2.0024,0
-4,-3.0024,0
-3,-3.0024,0
-2,-3.0024,0
-1,-3.0024,0
6.28067e-12,-3.0024,0
1,-3.0024,0
2,-3.0024,0
3,-3.0024,0
-4,4,0
-3,3.99728,0
-2,3.99728,0
-1,3.99728,0
-1.77391e-08,3.99728,0
1,3.99728,0
2,3.99728,0
3,4,0
-4,2.99738,0
-3.00004,2.99732,0
-2,2.99728,0
-1,2.99728,0
9.99833e-07,2.99728,0
1,2.99728,0
2.00004,2.99732,0
3,2.99738,0
-4,1.99739,0
-3,1.99728,0
-2,1.99728,0
-1,1.99728,0
1.23052e-08,1.99728,0
1,1.99728,0
2,1.99728,0
3,1.99739,0
-4,0.997285,0
-3,0.997283,0
-2,0.99728,0
-1,0.99728,0
3.13877e-08,0.99728,0
1,0.99728,0
2,0.997283,0
3,0.997285,0
-4,-0.00271665,0
-3,-0.00271962,0
-2,-0.0027197,0
-1,-0.00271974,0
5.89544e-10,-0.00271974,0
1,-0.0027197,0
2,-0.00271962,0
3,-0.00271665,0
-4,-1.00272,0
-3,-1.00272,0
-2,-1.00272,0
-1,-1.00272,0
6.95626e-10,-1.00272,0
1,-1.00272,0
2,-1.00272,0
3,-1.00272,0
-4,-2.00272,0
-3,-2.00272,0
-2,-2.00272,0
-1,-2.00272,0
1.68294e-11,-2.00272,0
1,-2.00272,0
2,-2.00272,0
3,-2.00272,0
-4,-3.00272,0
-3,-3.00272,0
-2,-3.00272,0
-1,-3.00272,0
1.11717e-11,-3.00272,0
1,-3.00272,0
2,-3.00272,0
3,-3.00272,0
-4,4,0
-3,3.99694,0
-2,3.99694,0
-1,3.99694,0
-2.44498e-08,3.99694,0
1,3.99694,0
2,3.99694,0
3,4,0
-4,2.99705,0
-3.00004,2.99699,0
-2,2.99694,0
-1,2.99694,0
1.27159e-06,2.99694,0
1,2.99694,0
2.00004,2.99699,0
3,2.99705,0
-4,1.99707,0
-3,1.99694,0
-2,1.99694,0
-1,1.99694,0
1.74441e-08,1.99694,0
1,1.99694,0
2,1.99694,0
3,1.99707,0
-4,0.996947,0
-3,0.996943,0
-2,0.99694,0
-1,0.99694,0
4.3101e-08,0.99694,0
1,0.99694,0
2,0.996943,0
3,0.996947,0
-4,-0.00305571,0
-3,-0.00305953,0
-2,-0.00305963,0
-1,-0.00305968,0
8.84911e-10,-0.00305968,0
1,-0.00305963,0
2,-0.00305953,0
3,-0.00305571,0
-4,-1.00306,0
-3,-1.00306,0
-2,-1.00306,0
-1,-1.00306,0
1.03091e-09,-1.00306,0
1,-1.00306,0
2,-1.00306,0
3,-1.00306,0
-4,-2.00306,0
-3,-2.00306,0
-2,-2.00306,0
-1,-2.00306,0
2.6892e-11,-2.00306,0
1,-2.00306,0
2,-2.00306,0
3,-2.00306,0
-4,-3.00306,0
-3,-3.00306,0
-2,-3.00306,0
-1,-3.00306,0
1.88688e-11,-3.00306,0
1,-3.00306,0
2,-3.00306,0
3,-3.00306,0
-4,4,0
-3,3.99658,0
-2,3.99658,0
-1,3.99658,0
-3.30415e-08,3.99658,0
1,3.99658,0
2,3.99658,0
3,4,0
-4,2.99672,0
-3.00005,2.99663,0
-2,2.99658,0
-1,2.99658,0
1.59304e-06,2.99658,0
1,2.99658,0
2.00005,2.99663,0
3,2.99672,0
-4,1.99673,0
-3,1.99658,0
-2,1.99658,0
-1,1.99658,0
2.41729e-08,1.99658,0
1,1.99658,0
2,1.99658,0
3,1.99673,0
-4,0.996589,0
-3,0.996584,0
-2,0.99658,0
-1,0.99658,0
5.79956e-08,0.99658,0
1,0.99658,0
2,0.996584,0
3,0.996589,0
-4,-0.00341459,0
-3,-0.00341941,0
-2,-0.00341955,0
-1,-0.00341962,0
1.28894e-09,-0.00341962,0
1,-0.00341955,0
2,-0.00341941,0
3,-0.00341459,0
-4,-1.00342,0
-3,-1.00342,0
-2,-1.00342,0
-1,-1.00342,0
1.49061e-09,-1.00342,0
1,-1.00342,0
2,-1.00342,0
3,-1.00342,0
-4,-2.00342,0
-3,-2.00342,0
-2,-2.00342,0
-1,-2.00342,0
4.18065e-11,-2.00342,0
1,-2.00342,0
2,-2.00342,0
3,-2.00342,0
-4,-3.00342,0
-3,-3.00342,0
-2,-3.00342,0
-1,-3.00342,0
3.04042e-11,-3.00342,0
1,-3.00342,0
2,-3.00342,0
3,-3.00342,0
-4,4,0
-3,3.9962,0
-2,3.9962,0
-1,3.9962,0
-4.38597e-08,3.9962,0
1,3.9962,0
2,3.9962,0
3,4,0
-4,2.99636,0
-3.00006,2.99626,0
-2,2.9962,0
-1,2.9962,0
1.96928e-06,2.9962,0
1,2.9962,0
2.00006,2.99626,0
3,2.99636,0
-4,1.99638,0
-3,1.9962,0
-2,1.9962,0
-1,1.9962,0
3.28355e-08,1.9962,0
1,1.9962,0
2,1.9962,0
3,1.99638,0
-4,0.996211,0
-3,0.996205,0
-2,0.996201,0
-1,0.9962,0
7.66351e-08,0.9962,0
1,0.996201,0
2,0.996205,0
3,0.996211,0
-4,-0.00379326,0
-3,-0.00379927,0
-2,-0.00379946,0
-1,-0.00379955,0
1.83233e-09,-0.00379955,0
1,-0.00379946,0
2,-0.00379927,0
3,-0.00379326,0
-4,-1.0038,0
-3,-1.0038,0
-2,-1.0038,0
-1,-1.0038,0
2.10048e-09,-1.0038,0
1,-1.0038,0
2,-1.0038,0
3,-1.0038,0
-4,-2.0038,0
